#balance,customer_id,Rank
116318,15707441,2896
116321,15746662,2897
116322,15668889,2898
116325,15679024,2899
116326,15699637,2900
116339,15606232,2901
116353,15569452,2902
116358,15744622,2903
116360,15609562,2904
116363,15616550,2905
116377,15586174,2906
116394,15627876,2907
116410,15704629,2908
116417,15622370,2909
116440,15722692,2910
116466,15700710,2911
116471,15629323,2912
116474,15588566,2913
116497,15701602,2914
116498,15587690,2915
116510,15718507,2916
116520,15696287,2917
116528,15787470,2918
116536,15791769,2919
116538,15681174,2920
116547,15625706,2921
116564,15694556,2922
116575,15647838,2923
116576,15684696,2924
116586,15726855,2925
116623,15684995,2926
116623,15742609,2927
116644,15760514,2928
116647,15670823,2929
116663,15812917,2930
116695,15740237,2931
116711,15742116,2932
116726,15647008,2933
116756,15730688,2934
116766,15750638,2935
116800,15684010,2936
116804,15651001,2937
116806,15788946,2938
116823,15750811,2939
116855,15605926,2940
116881,15813974,2941
116887,15737489,2942
116892,15575409,2943
116917,15605275,2944
116922,15712551,2945
116928,15805565,2946
116933,15613787,2947
116933,15569274,2948
116937,15631871,2949
116954,15807335,2950
116968,15577313,2951
116969,15785170,2952
116969,15648766,2953
116973,15662291,2954
116981,15623102,2955
116993,15618225,2956
117006,15755731,2957
117020,15618245,2958
117029,15702669,2959
117036,15642636,2960
117053,15659651,2961
117056,15654733,2962
117070,15684469,2963
117094,15721507,2964
117103,15659567,2965
117152,15710421,2966
117153,15619494,2967
117155,15734085,2968
117160,15723263,2969
117184,15628155,2970
117200,15654878,2971
117206,15751491,2972
117212,15651585,2973
117221,15715079,2974
117232,15583456,2975
117265,15720110,2976
117272,15743193,2977
117280,15621423,2978
117290,15631359,2979
117294,15608338,2980
117300,15680918,2981
117302,15653762,2982
117303,15644878,2983
117304,15793116,2984
117307,15597914,2985
117307,15574004,2986
117315,15783883,2987
117326,15638610,2988
117338,15726267,2989
117356,15713826,2990
117412,15596175,2991
117412,15585241,2992
117412,15778049,2993
117414,15610419,2994
117419,15687946,2995
117438,15767264,2996
117439,15575428,2997
117445,15761374,2998
117451,15723373,2999
117459,15802071,3000
117466,15706217,3001
117469,15713637,3002
117470,15641662,3003
117494,15727251,3004
117525,15709478,3005
117551,15708046,3006
117559,15679804,3007
117561,15571778,3008
117565,15785339,3009
117578,15726058,3010
117593,15642785,3011
117633,15715532,3012
117640,15707120,3013
117641,15643042,3014
117685,15773591,3015
117687,15635256,3016
117691,15801832,3017
117697,15764708,3018
117701,15667476,3019
117705,15767722,3020
117707,15642002,3021
117716,15759184,3022
117721,15635870,3023
117726,15621818,3024
117732,15810891,3025
117739,15750447,3026
117791,15803682,3027
117799,15784700,3028
117809,15575146,3029
117811,15736250,3030
117833,15595324,3031
117837,15732917,3032
117852,15805413,3033
117865,15795895,3034
117867,15665759,3035
117879,15689096,3036
117900,15783629,3037
117990,15794792,3038
117993,15798888,3039
118004,15629885,3040
118022,15700487,3041
118028,15675926,3042
118051,15800268,3043
118065,15747345,3044
118079,15791700,3045
118083,15812191,3046
118088,15686236,3047
118098,15673539,3048
118099,15650591,3049
118101,15749004,3050
118114,15706602,3051
118130,15688337,3052
118159,15568849,3053
118200,15633112,3054
118201,15595447,3055
118208,15576196,3056
118210,15635141,3057
118214,15636977,3058
118234,15574331,3059
118236,15748327,3060
118241,15708212,3061
118274,15793881,3062
118275,15699389,3063
118287,15785542,3064
118308,15656249,3065
118312,15797787,3066
118317,15668283,3067
118327,15662294,3068
118334,15723717,3069
118336,15756481,3070
118337,15742091,3071
118342,15786170,3072
118357,15669414,3073
118393,15575430,3074
118401,15748499,3075
118402,15784097,3076
118434,15668104,3077
118448,15810010,3078
118449,15651554,3079
118469,15603794,3080
118520,15689980,3081
118520,15747762,3082
118536,15756272,3083
118537,15769522,3084
118547,15725036,3085
118548,15665087,3086
118560,15583548,3087
118561,15709338,3088
118569,15678057,3089
118577,15671766,3090
118589,15774586,3091
118590,15741336,3092
118613,15687558,3093
118615,15580366,3094
118627,15731511,3095
118627,15756471,3096
118629,15672610,3097
118633,15775295,3098
118637,15744614,3099
118681,15571940,3100
118716,15609653,3101
118723,15747757,3102
118743,15647974,3103
118757,15742285,3104
118773,15570002,3105
118789,15679968,3106
118794,15784042,3107
118803,15605286,3108
118813,15607690,3109
118829,15715707,3110
118839,15658195,3111
118851,15682467,3112
118866,15773273,3113
118871,15814209,3114
118879,15745621,3115
118887,15762762,3116
118890,15740175,3117
118891,15628123,3118
118894,15567114,3119
118897,15571995,3120
118899,15589563,3121
118908,15749103,3122
118945,15628936,3123
118963,15778481,3124
118990,15572792,3125
118992,15685706,3126
118995,15579130,3127
119010,15754874,3128
119014,15774507,3129
119023,15790678,3130
119025,15646764,3131
119027,15727021,3132
119035,15736112,3133
119097,15665416,3134
119127,15814331,3135
119149,15632143,3136
119152,15762134,3137
119183,15769974,3138
119209,15780038,3139
119267,15636673,3140
119272,15587066,3141
119276,15595728,3142
119278,15568106,3143
119278,15610454,3144
119316,15654074,3145
119328,15721569,3146
119336,15646615,3147
119350,15640507,3148
119370,15697424,3149
119380,15783865,3150
119414,15710295,3151
119452,15700366,3152
119493,15793311,3153
119496,15786215,3154
119497,15785576,3155
119499,15761286,3156
119502,15707962,3157
119508,15691104,3158
119531,15642001,3159
119540,15776631,3160
119545,15793491,3161
119547,15615670,3162
119556,15722731,3163
119558,15720508,3164
119566,15787051,3165
119618,15777772,3166
119625,15779059,3167
119625,15766374,3168
119638,15720583,3169
119654,15688951,3170
119656,15722632,3171
119656,15741417,3172
119658,15751177,3173
119658,15762708,3174
119670,15782641,3175
119685,15648702,3176
119689,15703979,3177
119696,15596379,3178
119703,15789371,3179
119706,15757434,3180
119714,15723886,3181
119742,15803689,3182
119755,15652981,3183
119770,15698792,3184
119783,15724296,3185
119785,15617866,3186
119788,15645637,3187
119795,15696744,3188
119799,15759966,3189
119817,15746203,3190
119826,15741429,3191
119840,15614103,3192
119852,15595842,3193
119860,15792077,3194
119890,15687162,3195
119912,15751120,3196
119919,15609987,3197
119948,15585287,3198
119960,15780362,3199
119961,15746708,3200
119963,15646190,3201
119984,15729557,3202
120019,15733429,3203
120027,15584190,3204
120038,15768359,3205
120043,15677336,3206
120047,15655859,3207
120048,15642448,3208
120075,15584928,3209
120093,15781307,3210
120095,15781989,3211
120100,15635964,3212
120105,15619514,3213
120109,15689201,3214
120124,15699532,3215
120136,15813681,3216
120146,15704209,3217
120150,15699047,3218
120165,15731989,3219
120170,15764351,3220
120172,15783691,3221
120193,15580203,3222
120234,15711571,3223
120243,15594340,3224
120252,15654625,3225
120268,15582180,3226
120308,15767757,3227
120321,15763274,3228
120329,15740072,3229
120355,15632263,3230
120383,15671124,3231
120393,15585367,3232
120452,15625584,3233
120482,15660417,3234
120510,15728352,3235
120530,15580872,3236
120530,15720637,3237
120549,15681316,3238
120568,15658067,3239
120587,15646366,3240
120591,15647570,3241
120597,15623357,3242
120599,15629448,3243
120599,15681554,3244
120622,15654495,3245
120623,15812628,3246
120633,15635435,3247
120655,15601383,3248
120657,15670374,3249
120682,15703264,3250
120683,15728917,3251
120689,15766044,3252
120703,15813697,3253
120712,15640454,3254
120718,15767794,3255
120728,15644765,3256
120731,15750778,3257
120764,15704954,3258
120778,15636016,3259
120783,15647842,3260
120787,15635125,3261
120812,15710450,3262
120823,15617206,3263
120826,15730150,3264
120847,15761023,3265
120867,15579566,3266
120875,15810660,3267
120880,15798532,3268
120905,15700460,3269
120912,15741745,3270
120917,15641175,3271
120924,15731751,3272
120953,15732430,3273
120962,15609070,3274
120962,15633586,3275
120963,15735782,3276
121016,15577587,3277
121021,15788126,3278
121031,15742511,3279
121057,15592379,3280
121063,15704509,3281
121064,15605826,3282
121064,15693267,3283
121092,15625632,3284
121093,15737627,3285
121132,15785980,3286
121151,15684516,3287
121152,15744607,3288
121160,15677288,3289
121162,15665222,3290
121164,15753343,3291
121167,15591766,3292
121173,15674573,3293
121176,15778368,3294
121192,15795564,3295
121198,15659327,3296
121205,15719508,3297
121207,15714680,3298
121216,15794939,3299
121231,15752650,3300
121235,15686461,3301
121238,15659568,3302
121241,15794323,3303
121250,15601977,3304
121260,15632010,3305
121264,15577514,3306
121276,15666166,3307
121286,15608114,3308
121304,15620000,3309
121309,15768465,3310
121314,15724307,3311
121326,15776156,3312
121326,15781465,3313
121342,15704378,3314
121346,15625824,3315
121355,15770406,3316
121356,15712568,3317
121365,15742681,3318
121376,15772528,3319
121390,15735636,3320
121394,15807107,3321
121400,15814468,3322
121405,15667265,3323
121405,15699963,3324
121412,15659736,3325
121419,15683618,3326
121439,15708504,3327
121454,15672132,3328
121456,15603170,3329
121462,15765257,3330
121490,15614361,3331
121498,15662337,3332
121508,15631848,3333
121513,15764927,3334
121520,15781534,3335
121524,15616367,3336
121527,15667046,3337
121532,15751022,3338
121535,15649124,3339
121538,15687372,3340
121543,15793856,3341
121552,15672145,3342
121558,15681550,3343
121580,15652835,3344
121582,15591995,3345
121627,15771323,3346
121629,15572114,3347
121648,15806230,3348
121669,15714355,3349
121670,15786463,3350
121682,15762418,3351
121682,15645896,3352
121685,15578307,3353
121692,15731586,3354
121703,15692926,3355
121704,15711218,3356
121729,15570192,3357
121730,15767129,3358
121765,15794356,3359
121779,15711521,3360
121797,15582519,3361
121802,15574879,3362
121819,15756196,3363
121823,15694852,3364
121827,15610105,3365
121854,15755084,3366
121859,15719624,3367
121864,15583840,3368
121875,15732061,3369
121890,15608701,3370
121899,15576111,3371
121899,15773322,3372
121908,15626383,3373
121912,15775662,3374
121928,15764033,3375
121953,15709451,3376
121968,15784918,3377
121973,15680727,3378
121981,15691111,3379
122017,15664720,3380
122022,15664523,3381
122029,15683027,3382
122029,15772341,3383
122032,15570601,3384
122034,15658982,3385
122038,15658972,3386
122085,15724443,3387
122089,15677955,3388
122105,15581198,3389
122110,15631739,3390
122134,15649112,3391
122169,15725762,3392
122186,15713426,3393
122190,15803136,3394
122197,15748360,3395
122198,15593622,3396
122200,15654096,3397
122214,15682547,3398
122220,15732628,3399
122228,15778154,3400
122265,15730673,3401
122268,15598894,3402
122278,15586243,3403
122295,15743153,3404
122305,15624677,3405
122311,15716334,3406
122314,15771750,3407
122315,15586133,3408
122326,15788480,3409
122331,15743818,3410
122334,15612109,3411
122338,15569446,3412
122351,15636860,3413
122360,15615828,3414
122384,15775306,3415
122388,15576368,3416
122394,15739271,3417
122403,15755330,3418
122417,15761692,3419
122447,15726695,3420
122448,15791268,3421
122449,15800806,3422
122451,15595440,3423
122453,15705620,3424
122454,15611191,3425
122471,15693893,3426
122479,15616676,3427
122486,15716357,3428
122486,15594349,3429
122501,15603665,3430
122506,15672152,3431
122522,15738148,3432
122525,15801466,3433
122528,15593973,3434
122532,15695474,3435
122546,15586880,3436
122550,15640825,3437
122550,15670481,3438
122552,15589493,3439
122552,15668894,3440
122568,15591980,3441
122571,15595162,3442
122571,15677871,3443
122642,15744273,3444
122647,15637646,3445
122661,15634772,3446
122690,15780432,3447
122718,15697789,3448
122724,15776824,3449
122727,15810995,3450
122739,15668774,3451
122774,15766887,3452
122782,15789339,3453
122794,15792250,3454
122807,15728167,3455
122822,15622461,3456
122832,15572050,3457
122857,15700394,3458
122875,15646558,3459
122890,15631603,3460
122918,15741643,3461
122918,15791053,3462
122925,15788215,3463
122929,15658360,3464
122948,15732791,3465
122949,15706534,3466
122950,15685279,3467
122953,15684722,3468
122965,15698442,3469
123034,15736371,3470
123040,15567437,3471
123042,15583580,3472
123049,15610801,3473
123068,15674720,3474
123071,15637599,3475
123082,15667392,3476
123082,15598840,3477
123086,15783007,3478
123106,15623521,3479
123111,15806688,3480
123126,15770375,3481
123152,15764335,3482
123158,15726354,3483
123177,15623053,3484
123180,15641582,3485
123188,15790750,3486
123192,15590337,3487
123201,15656707,3488
123205,15606076,3489
123211,15617603,3490
123212,15651450,3491
123218,15633922,3492
123229,15595135,3493
123247,15804017,3494
123277,15718281,3495
123311,15754599,3496
123322,15695034,3497
123331,15806438,3498
123346,15640789,3499
123357,15621644,3500
123365,15693877,3501
123372,15591357,3502
123374,15776404,3503
123378,15659931,3504
123401,15782993,3505
123404,15780144,3506
123408,15642162,3507
123429,15802118,3508
123445,15621210,3509
123475,15668235,3510
123498,15797219,3511
123503,15770567,3512
123537,15583857,3513
123544,15687001,3514
123544,15801817,3515
123558,15715394,3516
123572,15792305,3517
123576,15623972,3518
123593,15641389,3519
123599,15592078,3520
123602,15692430,3521
123616,15624186,3522
123642,15738605,3523
123674,15615444,3524
123676,15664311,3525
123681,15783019,3526
123692,15615177,3527
123699,15700826,3528
123709,15645569,3529
123712,15760456,3530
123737,15627185,3531
123758,15621685,3532
123761,15619932,3533
123762,15737414,3534
123765,15600086,3535
123770,15756610,3536
123783,15797910,3537
123784,15714046,3538
123785,15777553,3539
123803,15742534,3540
123805,15657468,3541
123806,15615456,3542
123816,15599126,3543
123817,15750410,3544
123826,15679299,3545
123836,15654975,3546
123841,15586914,3547
123845,15600392,3548
123860,15805312,3549
123864,15701096,3550
123870,15633666,3551
123873,15671917,3552
123894,15795151,3553
123906,15628972,3554
123907,15605424,3555
123913,15659355,3556
123917,15653937,3557
123925,15674541,3558
123935,15642248,3559
123937,15721793,3560
123939,15742172,3561
123943,15584229,3562
123949,15666982,3563
123950,15788224,3564
123960,15628886,3565
123971,15731890,3566
123972,15734886,3567
123975,15648320,3568
123981,15649744,3569
124023,15667458,3570
124037,15636521,3571
124044,15738267,3572
124053,15736533,3573
124067,15732307,3574
124099,15668058,3575
124099,15691504,3576
124120,15660840,3577
124125,15784010,3578
124141,15600510,3579
124151,15582741,3580
124179,15733111,3581
124182,15786392,3582
124192,15611756,3583
124197,15608845,3584
124209,15776850,3585
124213,15567893,3586
124217,15781298,3587
124227,15679048,3588
124233,15746553,3589
124241,15612455,3590
124267,15669282,3591
124269,15685628,3592
124271,15694890,3593
124282,15794159,3594
124314,15701946,3595
124329,15686302,3596
124340,15640106,3597
124348,15765643,3598
124349,15714993,3599
124365,15776348,3600
124379,15708048,3601
124402,15585100,3602
124426,15651264,3603
124439,15763612,3604
124442,15806318,3605
124446,15587177,3606
124448,15649616,3607
124450,15650437,3608
124484,15636912,3609
124493,15725835,3610
124496,15796230,3611
124511,15766066,3612
124514,15776733,3613
124526,15710404,3614
124533,15704770,3615
124540,15711457,3616
124547,15637240,3617
124549,15719958,3618
124573,15760988,3619
124577,15652883,3620
124577,15763111,3621
124577,15797389,3622
124581,15624595,3623
124587,15577423,3624
124593,15656005,3625
124602,15812272,3626
124616,15568487,3627
124619,15594827,3628
124620,15645404,3629
124626,15602084,3630
124641,15711618,3631
124656,15686885,3632
124663,15733447,3633
124678,15577999,3634
124693,15635078,3635
124696,15622993,3636
124724,15769389,3637
124730,15677324,3638
124738,15641366,3639
124782,15811947,3640
124788,15760427,3641
124828,15712543,3642
124829,15703059,3643
124833,15633546,3644
124858,15690079,3645
124923,15576676,3646
124955,15584113,3647
124969,15677173,3648
124976,15712777,3649
124978,15680736,3650
124993,15763327,3651
124996,15648898,3652
125014,15688074,3653
125023,15633840,3654
125096,15600934,3655
125130,15789941,3656
125141,15785920,3657
125156,15626044,3658
125164,15611800,3659
125167,15723873,3660
125168,15770405,3661
125169,15774510,3662
125176,15623525,3663
125190,15585388,3664
125191,15653784,3665
125192,15684395,3666
125194,15766272,3667
125212,15632069,3668
125212,15760861,3669
125213,15787835,3670
125228,15610056,3671
125241,15593345,3672
125266,15733169,3673
125268,15784676,3674
125293,15733966,3675
125322,15625494,3676
125329,15703413,3677
125339,15599452,3678
125342,15610903,3679
125385,15722813,3680
125385,15774098,3681
125390,15599403,3682
125396,15741988,3683
125397,15776233,3684
125407,15809663,3685
125427,15568834,3686
125437,15693326,3687
125438,15722902,3688
125445,15677586,3689
125456,15718893,3690
125471,15592765,3691
125474,15691874,3692
125476,15705383,3693
125488,15672397,3694
125489,15696355,3695
125496,15779207,3696
125511,15737888,3697
125513,15657565,3698
125530,15786739,3699
125535,15814930,3700
125537,15578297,3701
125540,15612832,3702
125548,15636520,3703
125553,15627162,3704
125562,15702298,3705
125567,15670889,3706
125584,15668270,3707
125609,15707479,3708
125647,15717560,3709
125682,15696361,3710
125683,15642912,3711
125686,15663294,3712
125689,15809509,3713
125712,15697606,3714
125725,15791111,3715
125725,15576641,3716
125734,15773868,3717
125739,15601796,3718
125785,15576126,3719
125790,15603096,3720
125801,15690007,3721
125822,15733974,3722
125827,15582960,3723
125832,15644572,3724
125838,15614302,3725
125846,15608381,3726
125851,15764444,3727
125852,15628145,3728
125860,15809823,3729
125878,15724444,3730
125879,15590286,3731
125885,15669987,3732
125889,15710087,3733
125891,15701160,3734
125903,15662908,3735
125910,15740846,3736
125919,15687421,3737
125921,15590213,3738
125921,15589147,3739
125928,15707505,3740
125962,15752801,3741
125978,15757912,3742
125997,15679453,3743
126041,15796015,3744
126062,15583850,3745
126066,15569079,3746
126076,15660878,3747
126077,15571261,3748
126105,15629551,3749
126112,15639303,3750
126113,15639265,3751
126116,15620746,3752
126146,15703068,3753
126148,15718912,3754
126153,15689152,3755
126196,15784092,3756
126213,15702788,3757
126225,15619935,3758
126266,15590094,3759
126274,15810167,3760
126286,15749951,3761
126307,15721426,3762
126315,15701936,3763
126346,15799626,3764
126363,15781495,3765
126384,15760085,3766
126392,15728078,3767
126398,15638355,3768
126418,15772423,3769
126428,15590828,3770
126432,15575679,3771
126436,15661629,3772
126443,15582951,3773
126444,15684958,3774
126473,15589230,3775
126474,15682563,3776
126477,15784687,3777
126496,15737605,3778
126524,15814664,3779
126535,15781574,3780
126548,15719302,3781
126551,15712849,3782
126559,15602034,3783
126589,15780846,3784
126589,15622532,3785
126598,15737104,3786
126599,15659031,3787
126605,15806922,3788
126607,15747649,3789
126608,15611669,3790
126616,15603436,3791
126619,15749381,3792
126645,15670103,3793
126664,15673074,3794
126670,15652808,3795
126675,15579334,3796
126680,15574584,3797
126684,15760749,3798
126704,15573730,3799
126725,15661473,3800
126729,15645355,3801
126733,15781586,3802
126773,15804201,3803
126773,15808223,3804
126776,15611759,3805
126803,15655232,3806
126816,15715199,3807
126816,15644295,3808
126817,15632882,3809
126818,15699523,3810
126834,15631305,3811
126873,15648989,3812
126874,15629617,3813
126876,15784099,3814
126936,15614187,3815
126980,15727703,3816
127010,15689517,3817
127023,15731166,3818
127043,15677062,3819
127071,15725511,3820
127077,15620735,3821
127087,15737814,3822
127095,15609823,3823
127104,15630641,3824
127118,15683483,3825
127120,15766746,3826
127121,15587647,3827
127123,15769917,3828
127133,15653572,3829
127147,15804862,3830
127154,15704144,3831
127157,15639669,3832
127161,15637979,3833
127188,15770539,3834
127197,15812241,3835
127202,15625501,3836
127205,15625761,3837
127209,15573456,3838
127211,15670345,3839
127216,15657747,3840
127237,15638028,3841
127254,15650488,3842
127259,15629078,3843
127261,15641575,3844
127270,15729970,3845
127278,15595883,3846
127284,15670753,3847
127286,15707602,3848
127289,15666032,3849
127291,15697042,3850
127299,15658169,3851
127306,15604804,3852
127320,15568032,3853
127331,15571571,3854
127343,15675256,3855
127358,15726631,3856
127397,15572728,3857
127407,15579223,3858
127415,15753229,3859
127416,15602647,3860
127422,15691906,3861
127450,15742229,3862
127472,15771270,3863
127475,15704168,3864
127477,15809654,3865
127481,15651063,3866
127505,15632256,3867
127511,15705899,3868
127524,15794874,3869
127536,15605425,3870
127539,15808526,3871
127543,15689526,3872
127546,15609735,3873
127553,15739123,3874
127560,15698839,3875
127571,15626322,3876
127586,15796764,3877
127610,15689044,3878
127617,15682273,3879
127632,15706071,3880
127638,15608166,3881
127638,15621546,3882
127642,15649150,3883
127650,15615245,3884
127655,15651052,3885
127660,15800287,3886
127662,15611365,3887
127675,15707918,3888
127679,15767908,3889
127706,15585282,3890
127723,15649033,3891
127728,15596405,3892
127739,15573045,3893
127758,15636407,3894
127760,15597896,3895
127763,15773260,3896
127771,15640280,3897
127772,15570912,3898
127785,15603851,3899
127786,15709861,3900
127802,15758939,3901
127807,15601351,3902
127819,15580493,3903
127824,15779497,3904
127838,15722535,3905
127842,15612524,3906
127846,15621409,3907
127848,15649101,3908
127849,15689412,3909
127863,15669342,3910
127864,15596060,3911
127864,15630053,3912
127893,15743040,3913
127900,15660541,3914
127914,15781903,3915
127924,15806081,3916
127940,15591036,3917
127949,15632816,3918
127974,15792726,3919
127992,15750803,3920
127998,15732266,3921
128016,15649536,3922
128030,15761132,3923
128039,15625941,3924
128061,15770576,3925
128065,15645136,3926
128100,15807008,3927
128132,15585823,3928
128136,15597909,3929
128137,15574830,3930
128140,15753332,3931
128153,15659100,3932
128174,15592846,3933
128207,15602030,3934
128207,15693259,3935
128214,15665159,3936
128218,15730433,3937
128226,15689953,3938
128243,15567557,3939
128253,15616451,3940
128263,15639882,3941
128264,15814675,3942
128271,15692599,3943
128284,15755405,3944
128290,15749519,3945
128299,15724321,3946
128307,15759140,3947
128307,15804002,3948
128346,15682773,3949
128353,15808674,3950
128363,15777046,3951
128366,15591711,3952
128370,15763093,3953
128389,15603741,3954
128390,15671293,3955
128393,15665963,3956
128396,15663421,3957
128398,15728012,3958
128411,15674671,3959
128413,15770041,3960
128415,15711287,3961
128469,15613880,3962
128473,15702095,3963
128486,15628298,3964
128487,15673578,3965
128505,15724154,3966
128510,15763063,3967
128515,15664639,3968
128519,15624993,3969
128524,15695197,3970
128548,15681007,3971
128551,15778915,3972
128555,15568953,3973
128579,15814923,3974
128602,15644400,3975
128605,15662100,3976
128644,15610711,3977
128646,15769548,3978
128648,15628992,3979
128650,15624611,3980
128654,15800515,3981
128664,15669994,3982
128664,15739578,3983
128707,15632051,3984
128719,15669281,3985
128736,15637414,3986
128744,15766172,3987
128744,15795519,3988
128744,15617991,3989
128748,15612494,3990
128752,15763256,3991
128760,15658258,3992
128771,15814237,3993
128794,15658980,3994
128809,15662098,3995
128829,15610727,3996
128844,15623489,3997
128877,15658409,3998
128882,15651983,3999
128915,15798844,4000
128918,15718153,4001
128928,15772421,4002
128930,15811594,4003
128932,15642579,4004
128940,15665784,4005
128960,15674149,4006
128966,15811690,4007
128981,15612966,4008
128994,15685300,4009
129022,15727868,4010
129055,15594928,4011
129069,15575243,4012
129101,15628034,4013
129109,15652693,4014
129119,15727499,4015
129121,15745307,4016
129143,15681887,4017
129165,15705777,4018
129177,15574324,4019
129189,15677395,4020
129205,15624936,4021
129209,15775203,4022
129248,15699772,4023
129250,15707291,4024
129255,15593128,4025
129264,15750407,4026
129269,15787161,4027
129278,15574122,4028
129290,15677796,4029
129294,15651533,4030
129299,15648067,4031
129305,15609928,4032
129307,15690678,4033
129313,15602479,4034
129321,15773869,4035
129336,15593510,4036
129371,15783615,4037
129378,15590011,4038
129388,15566378,4039
129398,15774727,4040
129402,15579808,4041
129418,15788683,4042
129431,15684769,4043
129433,15682472,4044
129440,15675791,4045
129472,15650313,4046
129490,15640905,4047
129499,15747795,4048
129502,15745844,4049
129515,15783752,4050
129549,15639252,4051
129554,15762216,4052
129556,15619857,4053
129575,15611171,4054
129597,15736228,4055
129606,15571002,4056
129609,15651022,4057
129626,15780716,4058
129634,15578761,4059
129647,15615430,4060
129668,15624343,4061
129668,15582149,4062
129669,15793042,4063
129675,15797194,4064
129710,15731669,4065
129717,15738954,4066
129723,15640442,4067
129729,15681924,4068
129732,15679283,4069
129735,15720671,4070
129744,15688644,4071
129745,15761241,4072
129749,15584091,4073
129751,15600724,4074
129754,15645544,4075
129756,15686611,4076
129777,15775082,4077
129804,15667934,4078
129811,15789557,4079
129818,15692750,4080
129829,15753092,4081
129830,15617934,4082
129835,15711309,4083
129838,15665221,4084
129845,15638494,4085
129848,15624703,4086
129855,15694510,4087
129856,15589572,4088
129860,15582335,4089
129894,15700540,4090
129895,15795963,4091
129901,15726403,4092
129908,15703778,4093
129935,15593834,4094
129938,15752463,4095
129944,15672894,4096
129965,15678882,4097
129969,15607301,4098
129975,15811290,4099
129992,15566790,4100
130013,15705448,4101
130015,15689602,4102
130023,15768600,4103
130025,15775905,4104
130036,15811486,4105
130052,15672912,4106
130056,15607347,4107
130090,15778142,4108
130092,15641114,4109
130110,15812720,4110
130114,15587562,4111
130131,15695475,4112
130143,15628319,4113
130148,15778005,4114
130169,15598695,4115
130171,15633461,4116
130171,15632521,4117
130181,15636551,4118
130206,15737310,4119
130230,15733872,4120
130232,15779913,4121
130233,15792922,4122
130240,15583764,4123
130274,15809991,4124
130274,15720968,4125
130306,15613282,4126
130334,15770984,4127
130335,15766183,4128
130368,15736078,4129
130368,15654292,4130
130386,15752502,4131
130405,15679611,4132
130420,15622833,4133
130429,15789379,4134
130461,15586522,4135
130464,15654346,4136
130484,15743067,4137
130499,15764153,4138
130539,15755649,4139
130555,15647898,4140
130557,15764841,4141
130565,15810444,4142
130575,15684011,4143
130589,15585777,4144
130622,15784594,4145
130628,15804394,4146
130653,15772216,4147
130662,15741693,4148
130666,15710543,4149
130682,15704081,4150
130695,15810075,4151
130701,15692977,4152
130701,15569641,4153
130747,15668775,4154
130787,15710257,4155
130789,15581893,4156
130796,15630328,4157
130806,15761477,4158
130807,15583137,4159
130810,15617301,4160
130813,15595303,4161
130830,15605461,4162
130855,15798424,4163
130862,15718369,4164
130866,15631333,4165
130879,15593782,4166
130923,15783958,4167
130929,15764431,4168
130932,15685640,4169
130934,15589195,4170
130936,15678944,4171
130970,15661591,4172
131024,15807340,4173
131034,15570533,4174
131038,15592412,4175
131040,15698474,4176
131078,15704053,4177
131082,15640260,4178
131082,15576517,4179
131101,15615753,4180
131143,15654574,4181
131157,15648455,4182
131161,15770995,4183
131185,15630195,4184
131241,15647306,4185
131245,15605134,4186
131255,15680587,4187
131283,15656613,4188
131286,15746802,4189
131287,15581871,4190
131307,15772383,4191
131317,15653547,4192
131326,15761053,4193
131341,15649457,4194
131345,15575581,4195
131354,15641480,4196
131354,15720155,4197
131355,15655123,4198
131365,15750808,4199
131368,15711716,4200
131391,15661734,4201
131395,15755196,4202
131402,15579996,4203
131407,15777759,4204
131411,15690731,4205
131415,15815443,4206
131433,15726179,4207
131442,15617482,4208
131468,15597239,4209
131505,15680112,4210
131513,15635703,4211
131519,15694453,4212
131564,15774224,4213
131570,15797595,4214
131584,15679770,4215
131594,15700300,4216
131607,15664754,4217
131629,15654859,4218
131643,15656937,4219
131647,15598521,4220
131660,15611551,4221
131691,15655632,4222
131695,15786800,4223
131699,15602934,4224
131737,15769504,4225
131753,15795370,4226
131754,15701166,4227
131763,15655389,4228
131765,15712807,4229
131766,15589204,4230
131769,15593736,4231
131778,15672594,4232
131779,15809777,4233
131835,15723818,4234
131835,15680706,4235
131853,15707674,4236
131873,15732437,4237
131899,15655961,4238
131908,15780835,4239
131936,15782360,4240
131939,15653222,4241
131946,15717898,4242
131955,15732643,4243
131960,15732884,4244
131969,15796218,4245
131997,15743760,4246
132003,15690021,4247
132006,15745827,4248
132045,15813862,4249
132058,15591135,4250
132077,15656417,4251
132085,15586236,4252
132089,15612931,4253
132116,15766906,4254
132122,15758755,4255
132122,15616709,4256
132130,15750772,4257
132144,15773751,4258
132150,15691624,4259
132164,15757521,4260
132168,15716449,4261
132174,15674331,4262
132179,15692819,4263
132188,15788151,4264
132194,15629128,4265
132217,15670528,4266
132253,15736069,4267
132256,15643824,4268
132271,15706036,4269
132288,15689886,4270
132293,15750248,4271
132308,15572291,4272
132312,15682541,4273
132312,15648800,4274
132351,15675522,4275
132353,15570141,4276
132371,15795640,4277
132388,15769191,4278
132404,15798975,4279
132406,15772482,4280
132412,15771417,4281
132436,15767818,4282
132440,15780088,4283
132446,15717328,4284
132450,15677141,4285
132508,15655213,4286
132512,15737404,4287
132528,15665129,4288
132558,15570060,4289
132572,15661821,4290
132576,15619529,4291
132579,15596939,4292
132591,15731790,4293
